Asia/Baghdad	-9223372036854775808,10660,0,LMT;-2524532260,10656,0,BMT;-1641005856,10800,0,+03;389048400,14400,1,+04;402264000,10800,0,+03;417906000,14400,1,+04;433800000,10800,0,+03;449614800,14400,1,+04;465422400,10800,0,+03;481150800,14400,1,+04;496792800,10800,0,+03;512517600,14400,1,+04;528242400,10800,0,+03;543967200,14400,1,+04;559692000,10800,0,+03;575416800,14400,1,+04;591141600,10800,0,+03;606866400,14400,1,+04;622591200,10800,0,+03;638316000,14400,1,+04;654645600,10800,0,+03;670464000,14400,1,+04;686275200,10800,0,+03;702086400,14400,1,+04;717897600,10800,0,+03;733622400,14400,1,+04;749433600,10800,0,+03;765158400,14400,1,+04;780969600,10800,0,+03;796694400,14400,1,+04;812505600,10800,0,+03;828316800,14400,1,+04;844128000,10800,0,+03;859852800,14400,1,+04;875664000,10800,0,+03;891388800,14400,1,+04;907200000,10800,0,+03;922924800,14400,1,+04;938736000,10800,0,+03;954547200,14400,1,+04;970358400,10800,0,+03;986083200,14400,1,+04;1001894400,10800,0,+03;1017619200,14400,1,+04;1033430400,10800,0,+03;1049155200,14400,1,+04;1064966400,10800,0,+03;1080777600,14400,1,+04;1096588800,10800,0,+03;1112313600,14400,1,+04;1128124800,10800,0,+03;1143849600,14400,1,+04;1159660800,10800,0,+03;1175385600,14400,1,+04;1191196800,10800,0,+03
Asia/Bahrain	-9223372036854775808,12140,0,LMT;-897880940,12600,0,+0330;-820553400,14400,0,+04;76190400,10800,0,+03
Asia/Baku	-9223372036854775808,11964,0,LMT;-1441163964,10800,0,+03;-405140400,14400,0,+04;354916800,18000,1,+05;370724400,14400,0,+04;386452800,18000,1,+05;402260400,14400,0,+04;417988800,18000,1,+05;433796400,14400,0,+04;449611200,18000,1,+05;465343200,14400,0,+04;481068000,18000,1,+05;496792800,14400,0,+04;512517600,18000,1,+05;528242400,14400,0,+04;543967200,18000,1,+05;559692000,14400,0,+04;575416800,18000,1,+05;591141600,14400,0,+04;606866400,18000,1,+05;622591200,14400,0,+04;638316000,18000,1,+05;654645600,14400,0,+04;670370400,14400,1,+04;686098800,10800,0,+03;701823600,14400,1,+04;717548400,14400,0,+04;828234000,18000,1,+05;846378000,14400,0,+04;859680000,18000,1,+05;877824000,14400,0,+04;891129600,18000,1,+05;909273600,14400,0,+04;922579200,18000,1,+05;941328000,14400,0,+04;954028800,18000,1,+05;972777600,14400,0,+04;985478400,18000,1,+05;1004227200,14400,0,+04;1017532800,18000,1,+05;1035676800,14400,0,+04;1048982400,18000,1,+05;1067126400,14400,0,+04;1080432000,18000,1,+05;1099180800,14400,0,+04;1111881600,18000,1,+05;1130630400,14400,0,+04;1143331200,18000,1,+05;1162080000,14400,0,+04;1174780800,18000,1,+05;1193529600,14400,0,+04;1206835200,18000,1,+05;1224979200,14400,0,+04;1238284800,18000,1,+05;1256428800,14400,0,+04;1269734400,18000,1,+05;1288483200,14400,0,+04;1301184000,18000,1,+05;1319932800,14400,0,+04;1332633600,18000,1,+05;1351382400,14400,0,+04;1364688000,18000,1,+05;1382832000,14400,0,+04;1396137600,18000,1,+05;1414281600,14400,0,+04;1427587200,18000,1,+05;1445731200,14400,0,+04
Asia/Bangkok	-9223372036854775808,24124,0,LMT;-2840164924,24124,0,BMT;-1570084924,25200,0,+07
Asia/Barnaul	-9223372036854775808,20100,0,LMT;-1579844100,21600,0,+06;-1247551200,25200,0,+07;354906000,28800,1,+08;370713600,25200,0,+07;386442000,28800,1,+08;402249600,25200,0,+07;417978000,28800,1,+08;433785600,25200,0,+07;449600400,28800,1,+08;465332400,25200,0,+07;481057200,28800,1,+08;496782000,25200,0,+07;512506800,28800,1,+08;528231600,25200,0,+07;543956400,28800,1,+08;559681200,25200,0,+07;575406000,28800,1,+08;591130800,25200,0,+07;606855600,28800,1,+08;622580400,25200,0,+07;638305200,28800,1,+08;654634800,25200,0,+07;670359600,25200,1,+07;686088000,21600,0,+06;695764800,25200,0,+07;701809200,28800,1,+08;717534000,25200,0,+07;733258800,28800,1,+08;748983600,25200,0,+07;764708400,28800,1,+08;780433200,25200,0,+07;796158000,28800,1,+08;801590400,25200,1,+07;811886400,21600,0,+06;828216000,25200,1,+07;846360000,21600,0,+06;859665600,25200,1,+07;877809600,21600,0,+06;891115200,25200,1,+07;909259200,21600,0,+06;922564800,25200,1,+07;941313600,21600,0,+06;954014400,25200,1,+07;972763200,21600,0,+06;985464000,25200,1,+07;1004212800,21600,0,+06;1017518400,25200,1,+07;1035662400,21600,0,+06;1048968000,25200,1,+07;1067112000,21600,0,+06;1080417600,25200,1,+07;1099166400,21600,0,+06;1111867200,25200,1,+07;1130616000,21600,0,+06;1143316800,25200,1,+07;1162065600,21600,0,+06;1174766400,25200,1,+07;1193515200,21600,0,+06;1206820800,25200,1,+07;1224964800,21600,0,+06;1238270400,25200,1,+07;1256414400,21600,0,+06;1269720000,25200,1,+07;1288468800,21600,0,+06;1301169600,25200,0,+07;1414263600,21600,0,+06;1459022400,25200,0,+07
Asia/Beirut	-9223372036854775808,8520,0,LMT;-2840149320,7200,0,EET;-1570413600,10800,1,EEST;-1552186800,7200,0,EET;-1538359200,10800,1,EEST;-1522551600,7200,0,EET;-1507514400,10800,1,EEST;-1490583600,7200,0,EET;-1473645600,10800,1,EEST;-1460948400,7200,0,EET;-399866400,10800,1,EEST;-386650800,7200,0,EET;-368330400,10800,1,EEST;-355114800,7200,0,EET;-336794400,10800,1,EEST;-323578800,7200,0,EET;-305172000,10800,1,EEST;-291956400,7200,0,EET;-273636000,10800,1,EEST;-260420400,7200,0,EET;78012000,10800,1,EEST;86734800,7200,0,EET;105055200,10800,1,EEST;118270800,7200,0,EET;136591200,10800,1,EEST;149806800,7200,0,EET;168127200,10800,1,EEST;181342800,7200,0,EET;199749600,10800,1,EEST;212965200,7200,0,EET;231285600,10800,1,EEST;244501200,7200,0,EET;262735200,10800,1,EEST;275950800,7200,0,EET;452210400,10800,1,EEST;466722000,7200,0,EET;483746400,10800,1,EEST;498258000,7200,0,EET;515282400,10800,1,EEST;529794000,7200,0,EET;546818400,10800,1,EEST;561330000,7200,0,EET;581119200,10800,1,EEST;592952400,7200,0,EET;610754400,10800,1,EEST;624488400,7200,0,EET;641512800,10800,1,EEST;656024400,7200,0,EET;673048800,10800,1,EEST;687560400,7200,0,EET;704671200,10800,1,EEST;718146000,7200,0,EET;733269600,10800,1,EEST;748990800,7200,0,EET;764719200,10800,1,EEST;780440400,7200,0,EET;796168800,10800,1,EEST;811890000,7200,0,EET;828223200,10800,1,EEST;843944400,7200,0,EET;859672800,10800,1,EEST;875394000,7200,0,EET;891122400,10800,1,EEST;906843600,7200,0,EET;922572000,10800,1,EEST;941317200,7200,0,EET;954021600,10800,1,EEST;972766800,7200,0,EET;985471200,10800,1,EEST;1004216400,7200,0,EET;1017525600,10800,1,EEST;1035666000,7200,0,EET;1048975200,10800,1,EEST;1067115600,7200,0,EET;1080424800,10800,1,EEST;1099170000,7200,0,EET;1111874400,10800,1,EEST;1130619600,7200,0,EET;1143324000,10800,1,EEST;1162069200,7200,0,EET;1174773600,10800,1,EEST;1193518800,7200,0,EET;1206828000,10800,1,EEST;1224968400,7200,0,EET;1238277600,10800,1,EEST;1256418000,7200,0,EET;1269727200,10800,1,EEST;1288472400,7200,0,EET;1301176800,10800,1,EEST;1319922000,7200,0,EET;1332626400,10800,1,EEST;1351371600,7200,0,EET;1364680800,10800,1,EEST;1382821200,7200,0,EET;1396130400,10800,1,EEST;1414270800,7200,0,EET;1427580000,10800,1,EEST;1445720400,7200,0,EET;1459029600,10800,1,EEST;1477774800,7200,0,EET;1490479200,10800,1,EEST;1509224400,7200,0,EET;1521928800,10800,1,EEST;1540674000,7200,0,EET;1553983200,10800,1,EEST;1572123600,7200,0,EET;1585432800,10800,1,EEST;1603573200,7200,0,EET;1616882400,10800,1,EEST;1635627600,7200,0,EET;1648332000,10800,1,EEST;1667077200,7200,0,EET;1679781600,10800,1,EEST;1698526800,7200,0,EET;1711836000,10800,1,EEST;1729976400,7200,0,EET;1743285600,10800,1,EEST;1761426000,7200,0,EET;1774735200,10800,1,EEST;1792875600,7200,0,EET;1806184800,10800,1,EEST;1824930000,7200,0,EET;1837634400,10800,1,EEST;1856379600,7200,0,EET;1869084000,10800,1,EEST;1887829200,7200,0,EET;1901138400,10800,1,EEST;1919278800,7200,0,EET;1932588000,10800,1,EEST;1950728400,7200,0,EET;1964037600,10800,1,EEST;1982782800,7200,0,EET;1995487200,10800,1,EEST;2014232400,7200,0,EET;2026936800,10800,1,EEST;2045682000,7200,0,EET;2058386400,10800,1,EEST;2077131600,7200,0,EET;2090440800,10800,1,EEST;2108581200,7200,0,EET;2121890400,10800,1,EEST;2140030800,7200,0,EET
Asia/Bishkek	-9223372036854775808,17904,0,LMT;-1441169904,18000,0,+05;-1247547600,21600,0,+06;354909600,25200,1,+07;370717200,21600,0,+06;386445600,25200,1,+07;402253200,21600,0,+06;417981600,25200,1,+07;433789200,21600,0,+06;449604000,25200,1,+07;465336000,21600,0,+06;481060800,25200,1,+07;496785600,21600,0,+06;512510400,25200,1,+07;528235200,21600,0,+06;543960000,25200,1,+07;559684800,21600,0,+06;575409600,25200,1,+07;591134400,21600,0,+06;606859200,25200,1,+07;622584000,21600,0,+06;638308800,25200,1,+07;654638400,21600,0,+06;670363200,21600,1,+06;683582400,18000,0,+05;703018800,21600,1,+06;717530400,18000,0,+05;734468400,21600,1,+06;748980000,18000,0,+05;765918000,21600,1,+06;780429600,18000,0,+05;797367600,21600,1,+06;811879200,18000,0,+05;828817200,21600,1,+06;843933600,18000,0,+05;859671000,21600,1,+06;877811400,18000,0,+05;891120600,21600,1,+06;909261000,18000,0,+05;922570200,21600,1,+06;941315400,18000,0,+05;954019800,21600,1,+06;972765000,18000,0,+05;985469400,21600,1,+06;1004214600,18000,0,+05;1017523800,21600,1,+06;1035664200,18000,0,+05;1048973400,21600,1,+06;1067113800,18000,0,+05;1080423000,21600,1,+06;1099168200,18000,0,+05;1111872600,21600,1,+06;1123783200,21600,0,+06
Asia/Brunei	-9223372036854775808,27580,0,LMT;-1383464380,27000,0,+0730;-1167636600,28800,0,+08
Asia/Calcutta	-9223372036854775808,21208,0,LMT;-3645237208,21200,0,HMT;-3155694800,19270,0,MMT;-2019705670,19800,0,IST;-891581400,23400,1,+0630;-872058600,19800,0,IST;-862637400,23400,1,+0630;-764145000,19800,0,IST
Asia/Chita	-9223372036854775808,27232,0,LMT;-1579419232,28800,0,+08;-1247558400,32400,0,+09;354898800,36000,1,+10;370706400,32400,0,+09;386434800,36000,1,+10;402242400,32400,0,+09;417970800,36000,1,+10;433778400,32400,0,+09;449593200,36000,1,+10;465325200,32400,0,+09;481050000,36000,1,+10;496774800,32400,0,+09;512499600,36000,1,+10;528224400,32400,0,+09;543949200,36000,1,+10;559674000,32400,0,+09;575398800,36000,1,+10;591123600,32400,0,+09;606848400,36000,1,+10;622573200,32400,0,+09;638298000,36000,1,+10;654627600,32400,0,+09;670352400,32400,1,+09;686080800,28800,0,+08;695757600,32400,0,+09;701802000,36000,1,+10;717526800,32400,0,+09;733251600,36000,1,+10;748976400,32400,0,+09;764701200,36000,1,+10;780426000,32400,0,+09;796150800,36000,1,+10;811875600,32400,0,+09;828205200,36000,1,+10;846349200,32400,0,+09;859654800,36000,1,+10;877798800,32400,0,+09;891104400,36000,1,+10;909248400,32400,0,+09;922554000,36000,1,+10;941302800,32400,0,+09;954003600,36000,1,+10;972752400,32400,0,+09;985453200,36000,1,+10;1004202000,32400,0,+09;1017507600,36000,1,+10;1035651600,32400,0,+09;1048957200,36000,1,+10;1067101200,32400,0,+09;1080406800,36000,1,+10;1099155600,32400,0,+09;1111856400,36000,1,+10;1130605200,32400,0,+09;1143306000,36000,1,+10;1162054800,32400,0,+09;1174755600,36000,1,+10;1193504400,32400,0,+09;1206810000,36000,1,+10;1224954000,32400,0,+09;1238259600,36000,1,+10;1256403600,32400,0,+09;1269709200,36000,1,+10;1288458000,32400,0,+09;1301158800,36000,0,+10;1414252800,28800,0,+08;1459015200,32400,0,+09
Asia/Choibalsan	-9223372036854775808,25652,0,LMT;-2032931252,25200,0,+07;252435600,28800,0,+08;417974400,32400,1,+09;433782000,28800,0,+08;449596800,32400,1,+09;465318000,28800,0,+08;481046400,32400,1,+09;496767600,28800,0,+08;512496000,32400,1,+09;528217200,28800,0,+08;543945600,32400,1,+09;559666800,28800,0,+08;575395200,32400,1,+09;591116400,28800,0,+08;606844800,32400,1,+09;622566000,28800,0,+08;638294400,32400,1,+09;654620400,28800,0,+08;670348800,32400,1,+09;686070000,28800,0,+08;701798400,32400,1,+09;717519600,28800,0,+08;733248000,32400,1,+09;748969200,28800,0,+08;764697600,32400,1,+09;780418800,28800,0,+08;796147200,32400,1,+09;811868400,28800,0,+08;828201600,32400,1,+09;843922800,28800,0,+08;859651200,32400,1,+09;875372400,28800,0,+08;891100800,32400,1,+09;906822000,28800,0,+08;988394400,32400,1,+09;1001696400,28800,0,+08;1017424800,32400,1,+09;1033146000,28800,0,+08;1048874400,32400,1,+09;1064595600,28800,0,+08;1080324000,32400,1,+09;1096045200,28800,0,+08;1111773600,32400,1,+09;1127494800,28800,0,+08;1143223200,32400,1,+09;1159549200,28800,0,+08;1427479200,32400,1,+09;1443193200,28800,0,+08;1458928800,32400,1,+09;1474642800,28800,0,+08
Asia/Chongqing	-9223372036854775808,29143,0,LMT;-2177481943,28800,0,CST;-1600675200,32400,1,CDT;-1585904400,28800,0,CST;-933667200,32400,1,CDT;-922093200,28800,0,CST;-908870400,32400,1,CDT;-888829200,28800,0,CST;-881049600,32400,1,CDT;-767869200,28800,0,CST;-745833600,32400,1,CDT;-733827600,28800,0,CST;-716889600,32400,1,CDT;-699613200,28800,0,CST;-683884800,32400,1,CDT;-670669200,28800,0,CST;-652348800,32400,1,CDT;-650019600,28800,0,CST;515527200,32400,1,CDT;527014800,28800,0,CST;545162400,32400,1,CDT;558464400,28800,0,CST;577216800,32400,1,CDT;589914000,28800,0,CST;608666400,32400,1,CDT;621968400,28800,0,CST;640116000,32400,1,CDT;653418000,28800,0,CST;671565600,32400,1,CDT;684867600,28800,0,CST
Asia/Chungking	=Asia/Chongqing
Asia/Colombo	-9223372036854775808,19164,0,LMT;-2840159964,19172,0,MMT;-2019705572,19800,0,+0530;-883287000,21600,1,+06;-862639200,23400,1,+0630;-764051400,19800,0,+0530;832962600,23400,0,+0630;846266400,21600,0,+06;1145039400,19800,0,+0530
Asia/Dacca	-9223372036854775808,21700,0,LMT;-2524543300,21200,0,HMT;-891582800,23400,0,+0630;-872058600,19800,0,+0530;-862637400,23400,0,+0630;-576138600,21600,0,+06;1245430800,25200,1,+07;1262278800,21600,0,+06
Asia/Damascus	-9223372036854775808,8712,0,LMT;-1577931912,7200,0,EET;-1568592000,10800,1,EEST;-1554080400,7200,0,EET;-1537142400,10800,1,EEST;-1522630800,7200,0,EET;-1505692800,10800,1,EEST;-1491181200,7200,0,EET;-1474243200,10800,1,EEST;-1459126800,7200,0,EET;-242265600,10800,1,EEST;-228877200,7200,0,EET;-210556800,10800,1,EEST;-197427600,7200,0,EET;-178934400,10800,1,EEST;-165718800,7200,0,EET;-147398400,10800,1,EEST;-134269200,7200,0,EET;-116467200,10800,1,EEST;-102646800,7200,0,EET;-84326400,10800,1,EEST;-71110800,7200,0,EET;-52704000,10800,1,EEST;-39488400,7200,0,EET;-21168000,10800,1,EEST;-7952400,7200,0,EET;10368000,10800,1,EEST;23583600,7200,0,EET;41904000,10800,1,EEST;55119600,7200,0,EET;73526400,10800,1,EEST;86742000,7200,0,EET;105062400,10800,1,EEST;118278000,7200,0,EET;136598400,10800,1,EEST;149814000,7200,0,EET;168134400,10800,1,EEST;181350000,7200,0,EET;199756800,10800,1,EEST;212972400,7200,0,EET;231292800,10800,1,EEST;241916400,7200,0,EET;262828800,10800,1,EEST;273452400,7200,0,EET;418694400,10800,1,EEST;433810800,7200,0,EET;450316800,10800,1,EEST;465433200,7200,0,EET;508896000,10800,1,EEST;529196400,7200,0,EET;541555200,10800,1,EEST;562633200,7200,0,EET;574387200,10800,1,EEST;594255600,7200,0,EET;607305600,10800,1,EEST;623199600,7200,0,EET;638928000,10800,1,EEST;654649200,7200,0,EET;670456800,10800,1,EEST;686264400,7200,0,EET;702684000,10800,1,EEST;717886800,7200,0,EET;733096800,10800,1,EEST;748904400,7200,0,EET;765151200,10800,1,EEST;780958800,7200,0,EET;796687200,10800,1,EEST;812494800,7200,0,EET;828309600,10800,1,EEST;844117200,7200,0,EET;859759200,10800,1,EEST;875653200,7200,0,EET;891208800,10800,1,EEST;907189200,7200,0,EET;922917600,10800,1,EEST;938725200,7200,0,EET;954540000,10800,1,EEST;970347600,7200,0,EET;986076000,10800,1,EEST;1001883600,7200,0,EET;1017612000,10800,1,EEST;1033419600,7200,0,EET;1049148000,10800,1,EEST;1064955600,7200,0,EET;1080770400,10800,1,EEST;1096578000,7200,0,EET;1112306400,10800,1,EEST;1128114000,7200,0,EET;1143842400,10800,1,EEST;1158872400,7200,0,EET;1175205600,10800,1,EEST;1193950800,7200,0,EET;1207260000,10800,1,EEST;1225486800,7200,0,EET;1238104800,10800,1,EEST;1256850000,7200,0,EET;1270159200,10800,1,EEST;1288299600,7200,0,EET;1301608800,10800,1,EEST;1319749200,7200,0,EET;1333058400,10800,1,EEST;1351198800,7200,0,EET;1364508000,10800,1,EEST;1382648400,7200,0,EET;1395957600,10800,1,EEST;1414702800,7200,0,EET;1427407200,10800,1,EEST;1446152400,7200,0,EET;1458856800,10800,1,EEST;1477602000,7200,0,EET;1490911200,10800,1,EEST;1509051600,7200,0,EET;1522360800,10800,1,EEST;1540501200,7200,0,EET;1553810400,10800,1,EEST;1571950800,7200,0,EET;1585260000,10800,1,EEST;1604005200,7200,0,EET;1616709600,10800,1,EEST;1635454800,7200,0,EET;1648159200,10800,1,EEST;1666904400,10800,0,+03
Asia/Dhaka	=Asia/Dacca
Asia/Dili	-9223372036854775808,30140,0,LMT;-1830412800,28800,0,+08;-879152400,32400,0,+09;199897200,28800,0,+08;969120000,32400,0,+09
Asia/Dubai	-9223372036854775808,13272,0,LMT;-1577936472,14400,0,+04
Asia/Dushanbe	-9223372036854775808,16512,0,LMT;-1441168512,18000,0,+05;-1247547600,21600,0,+06;354909600,25200,1,+07;370717200,21600,0,+06;386445600,25200,1,+07;402253200,21600,0,+06;417981600,25200,1,+07;433789200,21600,0,+06;449604000,25200,1,+07;465336000,21600,0,+06;481060800,25200,1,+07;496785600,21600,0,+06;512510400,25200,1,+07;528235200,21600,0,+06;543960000,25200,1,+07;559684800,21600,0,+06;575409600,25200,1,+07;591134400,21600,0,+06;606859200,25200,1,+07;622584000,21600,0,+06;638308800,25200,1,+07;654638400,21600,0,+06;670363200,21600,1,+06;684363600,18000,0,+05
Asia/Famagusta	-9223372036854775808,8148,0,LMT;-1518920148,7200,0,EET;166572000,10800,1,EEST;182293200,7200,0,EET;200959200,10800,1,EEST;213829200,7200,0,EET;228866400,10800,1,EEST;243982800,7200,0,EET;260316000,10800,1,EEST;276123600,7200,0,EET;291765600,10800,1,EEST;307486800,7200,0,EET;323820000,10800,1,EEST;338936400,7200,0,EET;354664800,10800,1,EEST;370386000,7200,0,EET;386114400,10800,1,EEST;401835600,7200,0,EET;417564000,10800,1,EEST;433285200,7200,0,EET;449013600,10800,1,EEST;465339600,7200,0,EET;481068000,10800,1,EEST;496789200,7200,0,EET;512517600,10800,1,EEST;528238800,7200,0,EET;543967200,10800,1,EEST;559688400,7200,0,EET;575416800,10800,1,EEST;591138000,7200,0,EET;606866400,10800,1,EEST;622587600,7200,0,EET;638316000,10800,1,EEST;654642000,7200,0,EET;670370400,10800,1,EEST;686091600,7200,0,EET;701820000,10800,1,EEST;717541200,7200,0,EET;733269600,10800,1,EEST;748990800,7200,0,EET;764719200,10800,1,EEST;780440400,7200,0,EET;796168800,10800,1,EEST;811890000,7200,0,EET;828223200,10800,1,EEST;843944400,7200,0,EET;859672800,10800,1,EEST;875394000,7200,0,EET;891122400,10800,1,EEST;909277200,7200,0,EET;922582800,10800,1,EEST;941331600,7200,0,EET;954032400,10800,1,EEST;972781200,7200,0,EET;985482000,10800,1,EEST;1004230800,7200,0,EET;1017536400,10800,1,EEST;1035680400,7200,0,EET;1048986000,10800,1,EEST;1067130000,7200,0,EET;1080435600,10800,1,EEST;1099184400,7200,0,EET;1111885200,10800,1,EEST;1130634000,7200,0,EET;1143334800,10800,1,EEST;1162083600,7200,0,EET;1174784400,10800,1,EEST;1193533200,7200,0,EET;1206838800,10800,1,EEST;1224982800,7200,0,EET;1238288400,10800,1,EEST;1256432400,7200,0,EET;1269738000,10800,1,EEST;1288486800,7200,0,EET;1301187600,10800,1,EEST;1319936400,7200,0,EET;1332637200,10800,1,EEST;1351386000,7200,0,EET;1364691600,10800,1,EEST;1382835600,7200,0,EET;1396141200,10800,1,EEST;1414285200,7200,0,EET;1427590800,10800,1,EEST;1445734800,7200,0,EET;1459040400,10800,1,EEST;1473282000,10800,0,+03;1509238800,7200,0,EET;1521939600,10800,1,EEST;1540688400,7200,0,EET;1553994000,10800,1,EEST;1572138000,7200,0,EET;1585443600,10800,1,EEST;1603587600,7200,0,EET;1616893200,10800,1,EEST;1635642000,7200,0,EET;1648342800,10800,1,EEST;1667091600,7200,0,EET;1679792400,10800,1,EEST;1698541200,7200,0,EET;1711846800,10800,1,EEST;1729990800,7200,0,EET;1743296400,10800,1,EEST;1761440400,7200,0,EET;1774746000,10800,1,EEST;1792890000,7200,0,EET;1806195600,10800,1,EEST;1824944400,7200,0,EET;1837645200,10800,1,EEST;1856394000,7200,0,EET;1869094800,10800,1,EEST;1887843600,7200,0,EET;1901149200,10800,1,EEST;1919293200,7200,0,EET;1932598800,10800,1,EEST;1950742800,7200,0,EET;1964048400,10800,1,EEST;1982797200,7200,0,EET;1995498000,10800,1,EEST;2014246800,7200,0,EET;2026947600,10800,1,EEST;2045696400,7200,0,EET;2058397200,10800,1,EEST;2077146000,7200,0,EET;2090451600,10800,1,EEST;2108595600,7200,0,EET;2121901200,10800,1,EEST;2140045200,7200,0,EET
Asia/Gaza	-9223372036854775808,8272,0,LMT;-2185409872,7200,0,EET;-933638400,10800,1,EEST;-923097600,7200,0,EET;-919036800,10800,1,EEST;-857347200,7200,0,EET;-844300800,10800,1,EEST;-825811200,7200,0,EET;-812678400,10800,1,EEST;-794188800,7200,0,EET;-779846400,10800,1,EEST;-762652800,7200,0,EET;-748310400,10800,1,EEST;-731116800,7200,0,EET;-399088800,10800,1,EEST;-386650800,7200,0,EET;-368330400,10800,1,EEST;-355114800,7200,0,EET;-336790800,10800,1,EEST;-323654400,7200,0,EET;-305168400,10800,1,EEST;-292032000,7200,0,EET;-273632400,10800,1,EEST;-260496000,7200,0,EET;-242096400,10800,1,EEST;-228960000,7200,0,EET;-210560400,10800,1,EEST;-197424000,7200,0,EET;-178938000,10800,1,EEST;-165801600,7200,0,EET;-147402000,10800,1,EEST;-134265600,7200,0,EET;-115866000,10800,1,EEST;-102643200,7200,0,EET;-84330000,10800,1,EEST;-81313200,7200,0,IST;142380000,10800,1,IDT;150843600,7200,0,IST;167176800,10800,1,IDT;178664400,7200,0,IST;334101600,10800,1,IDT;337730400,7200,0,IST;452642400,10800,1,IDT;462319200,7200,0,IST;482277600,10800,1,IDT;494370000,7200,0,IST;516751200,10800,1,IDT;526424400,7200,0,IST;545436000,10800,1,IDT;558478800,7200,0,IST;576626400,10800,1,IDT;589323600,7200,0,IST;609890400,10800,1,IDT;620773200,7200,0,IST;638316000,10800,1,IDT;651618000,7200,0,IST;669765600,10800,1,IDT;683672400,7200,0,IST;701820000,10800,1,IDT;715726800,7200,0,IST;733701600,10800,1,IDT;747176400,7200,0,IST;765151200,10800,1,IDT;778021200,7200,0,IST;796600800,10800,1,IDT;810075600,7200,0,IST;820447200,7200,0,EET;828655200,10800,1,EEST;843170400,7200,0,EET;860104800,10800,1,EEST;874620000,7200,0,EET;891554400,10800,1,EEST;906069600,7200,0,EET;924213600,10800,1,EEST;939934800,7200,0,EET;956268000,10800,1,EEST;971989200,7200,0,EET;987717600,10800,1,EEST;1003438800,7200,0,EET;1019167200,10800,1,EEST;1034888400,7200,0,EET;1050616800,10800,1,EEST;1066338000,7200,0,EET;1082066400,10800,1,EEST;1096581600,7200,0,EET;1113516000,10800,1,EEST;1128380400,7200,0,EET;1143842400,10800,1,EEST;1158872400,7200,0,EET;1175378400,10800,1,EEST;1189638000,7200,0,EET;1206655200,10800,1,EEST;1219957200,7200,0,EET;1238104800,10800,1,EEST;1252015200,7200,0,EET;1269640860,10800,1,EEST;1281474000,7200,0,EET;1301608860,10800,1,EEST;1312146000,7200,0,EET;1333058400,10800,1,EEST;1348178400,7200,0,EET;1364508000,10800,1,EEST;1380229200,7200,0,EET;1395957600,10800,1,EEST;1414098000,7200,0,EET;1427493600,10800,1,EEST;1445551200,7200,0,EET;1458946800,10800,1,EEST;1477692000,7200,0,EET;1490396400,10800,1,EEST;1509141600,7200,0,EET;1521846000,10800,1,EEST;1540591200,7200,0,EET;1553810400,10800,1,EEST;1572037200,7200,0,EET;1585346400,10800,1,EEST;1603490400,7200,0,EET;1616796000,10800,1,EEST;1635458400,7200,0,EET;1648332000,10800,1,EEST;1666998000,7200,0,EET;1682726400,10800,1,EEST;1698447600,7200,0,EET;1713571200,10800,1,EEST;1729897200,7200,0,EET;1744416000,10800,1,EEST;1761346800,7200,0,EET;1774656000,10800,1,EEST;1792796400,7200,0,EET;1806105600,10800,1,EEST;1824850800,7200,0,EET;1837555200,10800,1,EEST;1856300400,7200,0,EET;1869004800,10800,1,EEST;1887750000,7200,0,EET;1901059200,10800,1,EEST;1919199600,7200,0,EET;1932508800,10800,1,EEST;1950649200,7200,0,EET;1963958400,10800,1,EEST;1982703600,7200,0,EET;1995408000,10800,1,EEST;2014153200,7200,0,EET;2026857600,10800,1,EEST;2045602800,7200,0,EET;2058307200,10800,1,EEST;2077052400,7200,0,EET;2090361600,10800,1,EEST;2107897200,7200,0,EET;2121811200,10800,1,EEST;2138742000,7200,0,EET
Asia/Harbin	=Asia/Chongqing
